System Throughput(Mbps),MN Throughput(Mbps),SN Throughput(Mbps),Average UE Throughput(Mbps),Average DC UE Throughput(Mbps),UE Fairness,DC UE Fairness,MN UE Fairness,SN UE Fairness,MN CBR Delay,MN Voice Delay,MN Video Delay,MN Average Delay,SN CBR Delay,SN Voice Delay,SN Video Delay,SN Average Delay,MN CBR Loss,MN Voice Loss,MN Video Loss,MN Average Loss,SN CBR Loss,SN Voice Loss,SN Video Loss,SN Average Loss
2081.2874749173300,574.2370540641000,1507.0504208532600,138.7524983278220,138.7524983278220,0.2285412276347430,0.2285412276347430,0.06670092569920920,0.28248895402345700,300.491076743187,7.49869993461064,147.89416816316500,213.19665327052100,179.3591473194030,1.7130522007038800,1.8886231919682800,78.16615541215670,0.9999697774627370,0.0,0.3922289376846450,0.6521812221118630,0.20797047308205500,0.0,0.0,0.08985061032940020
2190.5289467212800,557.8565353477400,1632.6724113736700,146.03526311475200,146.03526311475200,0.2188351980393000,0.2188351980393000,0.07856488247009120,0.2655923855209320,281.2561352207100,4.806937321674960,121.0574977746220,189.67333937266500,240.8795128154930,1.6819052897282200,30.988067003661500,121.13121333026700,0.8801857468074240,0.0,0.3152801661234690,0.5571950311274280,0.44266763378904800,0.0,0.01866421344506540,0.20134758907611600
1801.1755211961700,567.8856111583580,1233.2899100378900,120.07836807974500,120.07836807974500,0.44044628270301200,0.44044628270301200,0.07469893704264190,0.5623631483082800,293.1857549493790,6.590876467100290,139.65352032682400,205.39968157107500,159.71740188739100,0.964551093291118,9.99047122143242,74.31612342128700,0.9548433431537940,0.0,0.4876466711708370,0.6873083241554210,0.3898942876761020,0.0,0.004698028403095540,0.1708689374148210
2202.253818130080,551.9169237199890,1650.3368944100900,146.8169212086720,146.8169212086720,0.1898041431778840,0.1898041431778840,0.08474241242075910,0.22482495357237300,261.72435555398000,5.2653519713914400,75.38508593740910,155.3533158869290,268.64258883645400,2.3226045151631700,34.046058423067900,134.78317099342000,0.732951352932304,0.0,0.17616393805760200,0.4152846265375970,0.6505191426211800,0.0,0.03812534724206510,0.30207563000545600
